count_session,count_hit,channelGrouping,totals_newVisits,device_browser,device_operatingSystem,device_isMobile,device_deviceCategory,geoNetwork_region,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,earliest_source,latest_source,earliest_medium,latest_medium,earliest_keyword,latest_keyword,earliest_isTrueDirect,latest_isTrueDirect,num_interactions,bounces,time_on_site,transactionRevenue,products_array,has_converted,product_list,"food_cupboard--tins,_jars_&_packets--powdered_milk","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&_juices--juices_&_beverages",nonfood,"baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(6-12_months)",Changing_&_Bathing,"baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_single_piece",Baby_Products,fresh_food--dairy_&_eggs--yoghurt--probiotic_yoghurt,Baby_Pants,Baby Products--Changing &amp; Bathing--Pull-ups &amp; Swimming Pants--Baby Pants,Baby_and_Personal_Care,baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_pants,"Baby_Products--Changing_&amp;amp;_Bathing--Diapers,_Wipes_&amp;amp;_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(0-6_months)","Baby_Products--Changing_&_Bathing--Diapers,_Wipes_&_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_years)",سراويل_الأطفال,fresh_food--dairy_&_eggs--cheese_&_labneh--labneh,حفاضات_اطفال,"baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_months)",Baby_Diapers,baby_products--changing_&amp;_bathing--pull-ups_&amp;_swimming_pants--baby_pants,non_food,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_diapers",food,Bulk_Savings,"food_cupboard--tins,_jars_&amp;_packets--powdered_milk","Diapers,_Wipes_&_Diaper_Cream","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(0-6_months)",baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_swimming,(not set),"Baby Products--Changing &amp; Bathing--Diapers, Wipes &amp; Diaper Cream--Baby Diapers",Pull-ups_&_Swimming_Pants,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_diapers","baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_diapers","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_wipes"
10,535,2,0,5,1,True,1,1,24.4539,54.3773,2071,0,207.1,0.0,1.0,5,32,41,10.08,17.68,10,27,19.107142857142858,0.0,24,4,7,1,278,95,True,True,3280,0,4012,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,147,2,0,5,6,True,1,71,25.3463,55.4209,2202,2117,734.0,705.6666666666665,0.6666666666666666,2,99,126,17.73,17.12,14,21,18.0,0.0,24,4,7,1,89,96,True,True,1994,0,19458,0,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1101,2,0,2,5,False,0,2,25.4052,55.5136,33901,33883,847.525,847.075,0.175,53,1,99,10.45,10.05,12,30,145.4193548387097,0.47,31,4,8,1,3,74,False,False,5931,0,53471,830323926,42,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5305,2,0,5,6,True,1,25,25.2048,55.2708,7541,0,290.03846153846155,0.0,1.0,2,1,267,11.27,11.6,13,27,189.4642857142857,0.0,16,4,6,1,3,91,True,True,30078,0,7628,339704144,1972,1,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2070,2,0,5,1,True,1,25,25.2048,55.2708,10176,1337,565.3333333333334,74.27777777777777,0.8888888888888888,4,318,335,5.15,16.13,9,29,69.0,0.0,24,4,7,1,83,91,False,True,13241,0,52404,0,647,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,10062,2,0,5,6,True,1,25,25.2048,55.2708,11954,0,234.3921568627451,0.0,1.0,2,274,353,12.08,12.33,13,29,335.4,0.0,24,4,7,1,83,91,True,True,31226,0,675,56250982,795,1,807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,1258,2,0,5,1,True,1,25,25.2048,55.2708,5088,0,339.2,0.0,1.0,54,38,52,7.47,11.25,11,25,48.38461538461539,0.0,24,4,7,1,88,28,False,True,1640,0,6846,0,3035,0,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,912,2,0,5,1,True,1,1,24.4539,54.3773,4578,1263,208.0909090909091,57.40909090909091,0.8636363636363636,4,2,22,7.7,10.77,13,26,38.5925925925926,0.0,24,4,11,1,2,95,True,True,1078,0,1445,0,2361,0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,341,2,0,5,1,True,1,25,25.2048,55.2708,3442,0,264.7692307692308,0.0,1.0,6,113,125,13.65,11.9,15,29,11.366666666666667,0.0,8,0,7,1,3,2,True,True,1904,0,1261,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,513,2,0,5,6,True,1,71,25.3463,55.4209,1180,0,393.33333333333326,0.0,1.0,2,1,5,15.35,9.98,15,1,256.5,0.0,24,4,7,1,89,96,True,True,513,0,1159,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1154,1,0,5,1,True,1,25,25.2048,55.2708,4010,0,802.0,0.0,1.0,45,44,49,10.13,11.92,11,21,52.454545454545446,0.0,24,4,7,1,0,0,True,True,6120,0,5794,0,2379,0,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,6973,2,0,5,6,True,1,1,24.4539,54.3773,10214,0,268.78947368421046,0.0,1.0,2,16,182,9.38,10.85,14,26,258.25925925925924,0.0,24,4,7,1,1,457,True,True,14815,0,1780,365091311,1354,1,1352,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
20,2396,2,0,5,1,True,1,25,25.2048,55.2708,17467,15914,873.35,795.7,0.25,5,41,60,8.77,9.6,12,28,82.62068965517241,0.0,24,4,7,1,89,96,True,True,4579,0,376,25415243,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1444,1,0,5,1,True,1,25,25.2048,55.2708,12863,6734,559.2608695652174,292.7826086956522,0.7391304347826086,5,1,51,11.37,13.67,10,19,97.95,0.08,24,4,7,1,77,1,False,True,2322,0,7545,0,2,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,641,2,0,5,6,True,1,1,24.4539,54.3773,829,0,414.5,0.0,1.0,3,39,40,13.57,12.92,13,15,40.0625,0.0,24,4,7,1,88,95,False,True,1499,0,3288,36769310,222,1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,5297,2,0,5,1,True,1,25,25.2048,55.2708,18345,739,539.5588235294117,21.735294117647054,0.9705882352941176,5,44,80,11.27,17.33,12,29,176.56666666666666,0.0,24,4,7,1,1,1,True,True,39112,0,56429,0,2914,0,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,107,2,0,5,1,True,1,25,25.2048,55.2708,243,0,243.0,0.0,1.0,4,27,27,11.55,11.55,12,0,107.0,0.0,24,4,7,1,89,96,True,True,871,0,244,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,3492,2,0,5,6,True,1,25,25.2048,55.2708,6658,0,350.42105263157896,0.0,1.0,2,4,66,12.87,16.1,12,26,129.33333333333334,0.0,24,4,7,1,1,95,True,True,10071,0,4655,189291269,813,1,809,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,698,2,0,5,6,True,1,25,25.2048,55.2708,672,0,336.0,0.0,1.0,2,9,10,19.05,15.55,18,29,23.266666666666666,0.0,4,2,15,1,76,2,True,False,2326,0,0,39842520,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,12286,1,0,5,6,True,1,1,24.1302,55.8023,23094,322,344.6865671641791,4.8059701492537314,0.9850746268656716,10,5,263,19.48,17.97,13,30,396.3225806451613,0.0,24,4,7,1,1,1,True,True,48456,0,862,44527694,414,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,3418,2,0,5,6,True,1,25,25.2048,55.2708,6499,0,175.64864864864865,0.0,1.0,4,326,362,18.77,17.22,13,30,110.25806451612904,0.0,24,4,7,1,90,117,True,True,6923,0,160,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,7114,2,0,5,6,True,1,25,25.2048,55.2708,8636,0,179.91666666666666,0.0,1.0,2,340,606,9.67,7.77,11,28,245.31034482758625,0.0,24,4,7,1,83,95,True,True,22751,0,339,79197738,1704,1,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8,1127,2,0,5,6,True,1,25,25.2048,55.2708,1178,0,147.25,0.0,1.0,2,45,68,13.08,9.1,9,25,43.34615384615385,0.0,24,4,7,1,90,91,True,False,4580,0,0,520804391,1255,1,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,4296,2,0,5,1,True,1,25,25.2048,55.2708,25080,4811,716.5714285714286,137.45714285714286,0.9142857142857141,4,36,70,9.13,9.12,17,30,138.5806451612903,0.0,24,4,7,1,83,91,True,True,7657,0,4174,0,3128,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,1150,2,0,5,1,True,1,1,24.1302,55.8023,6088,0,608.8,0.0,1.0,4,3,12,12.4,21.07,13,15,71.875,0.0,0,4,0,1,3,97,True,True,1161,0,16464,0,3460,0,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,814,2,0,2,4,False,0,1,24.4539,54.3773,8171,6691,1021.375,836.375,0.625,9,42,57,3.4,14.17,7,28,33.51724137931034,0.0,30,4,9,1,3,97,True,True,4287,0,2682,46883933,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,88,2,0,2,5,False,0,71,25.3463,55.4209,1934,1934,1934.0,1934.0,0.0,56,2,2,19.23,19.23,19,0,361.0,0.0,24,4,7,1,69,74,False,False,363,0,56086,0,1009,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,440,2,0,2,4,False,0,25,25.2048,55.2708,5354,5354,764.8571428571429,764.8571428571429,0.1428571428571428,55,1,34,5.12,4.52,8,19,46.7,0.0,24,4,11,1,2,87,False,True,1122,0,5133,67711200,2,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,76,2,0,5,1,True,1,25,25.2048,55.2708,232,0,116.0,0.0,1.0,5,29,30,8.07,20.37,16,7,9.5,0.0,24,4,7,1,27,28,False,True,1180,0,1200,0,2453,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,237,2,0,5,1,True,1,71,25.3463,55.4209,740,0,92.5,0.0,1.0,4,65,72,21.43,17.03,18,22,10.304347826086955,0.0,24,4,7,1,91,498,True,False,500,0,2491,0,2331,0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,594,2,0,3,5,False,0,25,25.2048,55.2708,2440,1774,406.66666666666663,295.6666666666667,0.6666666666666666,45,4,76,18.23,16.7,14,22,33.869565217391305,0.0,30,4,9,1,3,74,True,True,2480,0,9763,0,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,1927,2,0,2,1,True,1,1,24.4539,54.3773,12918,4672,861.2,311.46666666666664,0.9333333333333332,3,28,52,16.82,8.0,15,29,65.66666666666667,0.12,30,4,12,1,3,95,True,True,4072,0,72,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,3981,2,0,5,6,True,1,1,24.4539,54.3773,10752,0,384.0,0.0,1.0,2,120,322,17.38,23.2,11,28,137.27586206896552,0.0,24,4,7,1,83,97,True,True,23812,0,4403,352185275,2152,1,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,125,2,0,5,1,True,1,25,25.2048,55.2708,120,0,60.0,0.0,1.0,5,35,36,22.63,23.95,23,22,5.434782608695652,0.0,24,4,7,1,83,91,True,True,315,0,34,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,2308,1,0,5,1,True,1,25,25.2048,55.2708,14883,2834,391.6578947368421,74.57894736842105,0.9736842105263158,6,144,181,13.03,9.67,13,25,88.76923076923077,0.0,24,4,7,1,1,1,True,True,7392,0,10580,0,3090,0,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,2297,2,0,5,1,True,1,1,24.4539,54.3773,14825,0,780.263157894737,0.0,1.0,5,473,492,13.25,23.72,16,24,91.88,0.0,24,4,7,1,1,1,True,True,11859,0,20991,0,2482,0,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1082,2,0,5,1,True,1,25,25.2048,55.2708,2690,0,116.95652173913044,0.0,1.0,5,142,164,4.43,7.03,9,29,36.06666666666667,0.0,24,4,7,1,31,32,True,True,4474,0,1340,0,3397,0,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1396,2,0,5,1,True,1,2,25.4052,55.5136,5871,759,419.3571428571428,54.21428571428572,0.9285714285714286,4,49,62,0.48,18.52,16,28,48.13793103448276,0.0,0,4,0,1,3,95,True,False,5195,0,160,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,840,2,0,5,1,True,1,25,25.2048,55.2708,2531,2290,361.57142857142856,327.1428571428572,0.7142857142857143,5,44,50,12.93,10.42,10,17,46.66666666666666,0.0,24,4,7,1,89,91,False,True,1518,0,1506,48244598,793,1,852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,757,2,0,5,1,True,1,25,25.2048,55.2708,3965,0,793.0,0.0,1.0,4,7,11,16.88,19.08,16,14,50.46666666666666,0.0,24,4,7,1,395,548,True,True,1024,0,43156,0,2768,0,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,691,2,0,5,6,True,1,25,25.2048,55.2708,5502,3214,550.2,321.4,0.8,8,3,43,16.7,20.47,18,12,71.6923076923077,0.0,24,4,7,1,76,91,False,True,4235,0,0,58834659,1448,1,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1024,2,0,5,6,True,1,25,25.2048,55.2708,1231,0,205.16666666666663,0.0,1.0,4,10,59,14.4,8.48,14,27,36.57142857142857,0.0,24,4,7,1,88,95,False,True,5149,0,0,208113258,1357,1,1380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,8017,2,0,5,1,True,1,1,24.4539,54.3773,37085,4936,475.448717948718,63.282051282051285,0.935897435897436,5,543,620,8.95,7.88,13,30,258.61290322580646,0.0,30,4,4,1,3,95,True,True,49817,0,21689,0,2372,0,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,362,2,0,5,6,True,1,25,25.2048,55.2708,1302,0,325.5,0.0,1.0,2,48,51,2.42,10.1,4,15,22.625,0.0,24,4,7,1,89,95,True,False,1697,0,0,46407407,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,137,2,0,5,1,True,1,2,25.4052,55.5136,651,0,651.0,0.0,1.0,15,2,2,7.82,7.82,8,0,137.0,0.0,24,4,7,1,83,91,True,True,145,0,1304,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,92,2,0,5,1,True,1,1,24.4539,54.3773,208,0,52.0,0.0,1.0,4,152,155,19.3,1.35,12,18,4.842105263157896,0.0,30,4,12,1,3,95,True,True,3156,0,63073,824612054,2532,1,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,147,2,0,5,6,True,1,25,25.2048,55.2708,214,0,71.33333333333333,0.0,1.0,2,35,37,14.6,16.72,16,8,16.333333333333332,0.0,0,4,0,1,3,91,True,False,3410,0,0,49102220,1642,1,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,1783,1,0,5,1,True,1,25,25.2048,55.2708,9925,2427,902.2727272727273,220.63636363636363,0.8181818181818182,5,25,35,18.58,11.28,17,25,68.57692307692308,0.0,30,4,12,1,3,0,True,True,2744,0,14820,590526975,2416,1,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11,2524,2,0,5,6,True,1,71,25.3463,55.4209,9529,0,866.2727272727273,0.0,1.0,2,6,21,9.52,10.93,14,13,180.28571428571428,0.0,24,4,7,1,83,91,True,True,7683,0,826,48066386,414,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,11337,2,0,5,6,True,1,1,24.4539,54.3773,16735,0,321.8269230769231,0.0,1.0,6,17,215,11.37,12.8,13,29,377.9,0.0,24,4,7,1,83,91,True,True,56205,0,14445,566549864,1661,1,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,1622,2,0,5,1,True,1,25,25.2048,55.2708,7197,0,248.17241379310343,0.0,1.0,4,163,191,5.65,15.5,12,29,54.06666666666667,0.0,30,4,12,1,3,229,True,True,4084,0,51117,0,967,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43,3740,2,0,5,6,True,1,25,25.2048,55.2708,11176,0,259.90697674418607,0.0,1.0,2,25,276,5.78,10.9,10,29,124.66666666666669,0.0,24,4,7,1,89,96,True,True,15300,0,352,41315085,652,1,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16,876,2,0,5,1,True,1,25,25.2048,55.2708,1305,0,81.5625,0.0,1.0,6,1,16,5.78,10.67,11,7,109.5,0.0,0,3,0,1,3,56,True,True,876,0,41,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,661,1,0,5,1,True,1,25,25.2048,55.2708,1984,0,396.8,0.0,1.0,6,157,161,6.75,5.35,7,22,28.73913043478261,0.0,24,4,7,1,0,0,True,True,6803,0,1300,0,3265,0,3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,686,2,0,5,1,True,1,25,25.2048,55.2708,3799,873,211.05555555555557,48.5,0.9444444444444444,3,112,129,13.12,10.25,14,26,25.40740740740741,0.0,24,4,7,1,32,91,False,True,1986,0,1748,10618160,3335,0,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1509,2,0,5,6,True,1,1,24.1302,55.8023,4608,0,307.2,0.0,1.0,1,7,109,7.42,11.15,13,26,55.888888888888886,0.0,24,4,7,1,3,2,True,True,8107,0,894,73613602,1449,1,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,1406,2,0,5,1,True,1,25,25.2048,55.2708,6620,1541,441.33333333333326,102.73333333333332,0.9333333333333332,4,144,158,19.83,2.2,16,28,48.48275862068966,0.0,24,4,7,1,89,97,True,True,1908,0,29941,1004151312,2718,0,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,91,2,0,2,5,False,0,1,24.4539,54.3773,1258,1258,1258.0,1258.0,0.0,64,52,52,11.8,11.8,12,0,345.0,0.0,24,4,7,1,61,68,True,True,354,0,22842,662183334,1007,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,10300,2,0,5,6,True,1,1,24.4539,54.3773,17300,0,384.44444444444446,0.0,1.0,2,14,148,7.78,15.7,9,29,343.33333333333326,0.0,24,4,7,1,88,68,True,True,32421,0,9333,46610213,181,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,4970,1,0,5,6,True,1,1,24.4539,54.3773,4337,0,180.70833333333331,0.0,1.0,2,9,81,7.38,6.42,12,30,160.32258064516128,0.0,24,4,7,1,1,1,True,True,20466,0,1730,54930992,1478,1,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,828,2,0,5,1,True,1,68,25.8007,55.9762,1957,0,244.625,0.0,1.0,41,50,57,15.0,19.03,14,29,27.6,0.0,24,4,7,1,1,95,True,True,2999,0,85,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2738,2,0,5,6,True,1,1,24.4539,54.3773,6974,0,581.1666666666665,0.0,1.0,2,44,101,16.85,7.3,15,23,114.08333333333331,0.0,24,4,7,1,76,82,True,True,15559,0,4312,68198540,414,1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,730,2,0,5,6,True,1,25,25.2048,55.2708,1571,0,224.42857142857144,0.0,1.0,4,35,41,8.73,4.75,7,23,30.416666666666668,0.0,24,4,7,1,1,1,True,True,4341,0,5360,0,1073,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1961,2,0,5,6,True,1,25,25.2048,55.2708,2166,0,144.4,0.0,1.0,2,15,149,21.15,19.58,9,23,81.70833333333333,0.0,24,4,7,1,83,1,True,False,20647,0,5231,501974108,1055,1,1054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
